Date,StatArbTradingSignal,ClosePrice,FinalStatArbTradingSignal,Trades,Position,Pnl
2015-02-25,0.006595095702333676,0.8002560000000001,0.009414926323801117,0,1000000,80103.99999999974
2015-02-26,0.011864764891704266,0.8044279999999999,0.01044924886538965,0,1000000,84275.99999999958
2015-02-27,0.011219717476089384,0.799808,0.00498746024076957,-1,0,79655.99999999965
2015-03-02,0.011813091426255628,0.7990729999999999,0.004272428558488193,0,0,79655.99999999965
2015-03-03,0.007028103419498278,0.797512,0.00351515103183531,0,0,79655.99999999965
2015-03-04,0.008653754877779002,0.80109,0.0023201968688046945,0,0,79655.99999999965
2015-03-05,0.007272581826651157,0.804868,-0.005713218906833895,0,0,79655.99999999965
2015-03-06,-0.0015762187510791037,0.801141,-0.006036492324094872,0,0,79655.99999999965
2015-03-09,-0.00888579363808383,0.793462,-0.011030102562002818,-1,-1000000,79655.99999999965
2015-03-10,-0.01043136496520946,0.79233,-0.009396962675606368,0,-1000000,80787.99999999968
2015-03-11,-0.012207611358740718,0.78898,-0.011407993452912856,1,0,84137.99999999965
2015-03-12,-0.006424388922334084,0.7849970000000001,-0.012834432994078158,-1,-1000000,84137.99999999953
2015-03-13,0.00152982967284423,0.787972,-0.008702386282814297,0,-1000000,81162.99999999959
2015-03-16,-0.0008638646046762212,0.780238,-0.011910688324501286,0,-1000000,88896.9999999996
2015-03-17,0.003184751613785817,0.7828890000000001,-0.007202461473125326,1,0,86245.99999999965
2015-03-18,-0.003335874387233966,0.782044,-0.009803842930708788,0,0,86245.99999999965
2015-03-19,0.0037292399683302264,0.7966409999999999,-0.007186299770326989,0,0,86245.99999999965
2015-03-20,0.00442653109075192,0.7873399999999999,-0.009935708695629047,0,0,86245.99999999965
2015-03-23,0.012401085903835495,0.794868,-0.0031651648052740972,0,0,86245.99999999965
2015-03-24,0.017778761122976914,0.798658,0.0005364245739592948,0,0,86245.99999999965
2015-03-25,0.01262334157279615,0.799424,-0.005428858393630532,0,0,86245.99999999965
2015-03-26,0.008862411500310982,0.798276,-0.0036181198020971924,0,0,86245.99999999965
2015-03-27,0.006419851617453813,0.801321,-0.007984533166570544,0,0,86245.99999999965
2015-03-30,0.009187098267428612,0.793147,-0.0033749456918988558,0,0,86245.99999999965
2015-03-31,0.0076008716227328535,0.78906,-0.0034616769743466926,0,0,86245.99999999965
2015-04-01,0.0020875341618682916,0.788146,-0.006028645340907349,0,0,86245.99999999965
2015-04-02,-0.003011660458683784,0.792996,-0.011029817260809184,-1,-1000000,86245.99999999965
2015-04-03,0.0012792237567767943,0.796071,-0.010142857950196364,0,-1000000,83170.99999999971
2015-04-06,0.007504802026216541,0.801603,-0.006548279092940423,0,-1000000,77638.99999999974
2015-04-07,-0.0026390834127089837,0.801635,-0.010839688716166286,0,-1000000,77606.9999999997
2015-04-08,-0.004799025227100389,0.799744,-0.009234429370881633,0,-1000000,79497.99999999968
2015-04-09,0.0022222168609130222,0.797353,-0.003525204632574102,0,-1000000,81888.99999999971
2015-04-10,0.006390055315291115,0.795096,-0.004143602390444552,0,-1000000,84145.99999999967
2015-04-13,0.0009279208837418343,0.7955770000000001,-0.010301952673999387,0,-1000000,83664.99999999959
2015-04-14,-0.006370403910213013,0.794155,-0.013990127421510758,0,-1000000,85086.99999999964
2015-04-15,-0.007680256014758563,0.801045,-0.014629918202114723,0,-1000000,78196.99999999968
2015-04-16,-0.009890975487583564,0.8127439999999999,-0.019618889506494593,-1,-2000000,66497.99999999977
2015-04-17,-0.008685535147554543,0.819578,-0.015925473906512548,0,-2000000,52829.99999999954
2015-04-20,-0.0012491133385064933,0.818954,-0.009897050585964516,0,-2000000,54077.99999999968
2015-04-21,-0.004761486140951931,0.81813,-0.014104957301909795,0,-2000000,55725.99999999955
2015-04-22,4.390612644480235e-07,0.815228,-0.008551267346372562,0,-2000000,61529.999999999694
2015-04-23,-0.00460730079493314,0.81686,-0.003564577915634509,0,-2000000,58265.999999999534
2015-04-24,-0.01755003775576272,0.823255,-0.010034561640641973,-1,-3000000,45475.99999999968
2015-04-27,-0.011151257909123937,0.821733,-0.001222983699185709,0,-3000000,50041.99999999942
2015-04-28,-0.012715153096721027,0.826925,-0.001492395890341502,0,-3000000,34465.99999999949
2015-04-29,-0.003912524610306039,0.830772,0.007626178305334173,0,-3000000,22924.999999999687
2015-04-30,-0.01958922781397071,0.8320569999999999,0.005631970788930829,0,-3000000,19069.999999999753
2015-05-01,-0.01460783481777021,0.827952,0.006553061492811557,0,-3000000,31384.99999999949
2015-05-04,-0.01794801016956802,0.822233,0.0023010360032577537,0,-3000000,48541.99999999958
2015-05-05,-0.019551512798991526,0.826959,-0.0027797690835369786,0,-3000000,34363.999999999556
2015-05-06,-0.025379428580775618,0.8284590000000001,-0.0014217526659818735,0,-3000000,29863.99999999939
2015-05-07,-0.02735721287526616,0.8307030000000001,-0.0002428269388974889,0,-3000000,23131.999999999316
2015-05-08,-0.02712331998732813,0.8259,0.004305748749068556,0,-3000000,37540.99999999965
2015-05-11,-0.028929260666194962,0.827102,0.0043458900429362134,0,-3000000,33934.99999999954
2015-05-12,-0.03871671570147706,0.8268840000000001,0.0038390223588391447,0,-3000000,34588.99999999937
2015-05-13,-0.03237302162994039,0.833125,0.005316534530074885,0,-3000000,15865.999999999534
2015-05-14,-0.015951896045228706,0.83654,0.01065193076107381,1,-2000000,-21254.000000000276
2015-05-15,-0.01846386403197705,0.834516,0.010285450952164737,0,-2000000,-15182.000000000538
2015-05-18,-0.019487054887480912,0.832515,0.009770203628491975,0,-2000000,-9179.000000000451
2015-05-19,-0.020788782281213686,0.823384,0.011318369449841681,1,-1000000,4494.99999999952
2015-05-20,-0.01490529954101905,0.8177220000000001,0.00907499542853857,0,-1000000,21480.999999999352
2015-05-21,-0.02264680053171389,0.819242,0.0040743631693875995,0,-1000000,16920.999999999447
2015-05-22,-0.013872548488156507,0.819941,0.007857841247363235,0,-1000000,14823.999999999447
2015-05-25,-0.013219349416957474,0.813339,0.003934127967483208,0,-1000000,34629.99999999943
2015-05-26,-0.008231594416345963,0.8117340000000001,0.005627405086554135,0,-1000000,39444.99999999933
2015-05-27,-0.008897857380145507,0.804868,0.007139949860037815,0,-1000000,60042.99999999945
2015-05-28,-0.006457228319364201,0.802955,-0.006368481654263872,0,-1000000,65781.9999999996
2015-05-29,-0.015164995773074938,0.804823,-0.012854138587596417,-1,-2000000,57756.999999999665
2015-06-01,-0.023408306439926918,0.802819,-0.015491439079565312,0,-2000000,65772.9999999997
2015-06-02,-0.016026889530993065,0.798441,-0.014833319411956092,0,-2000000,83284.99999999967
2015-06-03,-0.012103637632158076,0.805562,-0.006108951748303502,0,-2000000,54800.99999999949
2015-06-04,-0.010262473749516797,0.802826,-0.001674286889697954,0,-2000000,65744.99999999933
2015-06-05,-0.010130201847212954,0.800384,-0.0033956372446524697,0,-2000000,75512.99999999955
2015-06-08,-0.02244255506068288,0.802761,-0.016215024125476617,0,-2000000,66004.99999999971
2015-06-09,-0.012773723259301782,0.805802,-0.007701670817758108,0,-2000000,53840.99999999942
2015-06-10,-0.014226802834086855,0.810373,-0.008593533221579588,0,-2000000,35556.99999999945
2015-06-11,-0.03072006993267793,0.8147300000000001,-0.008008721667372517,0,-2000000,18128.99999999923
2015-06-12,-0.0317915624034261,0.813471,-0.008644460211126746,0,-2000000,23164.999999999272
2015-06-15,-0.03180721208413129,0.812038,-0.0069374259237419,0,-2000000,28896.999999999338
2015-06-16,-0.028364200877329625,0.811952,-0.002735332563825161,0,-2000000,29240.99999999946
2015-06-17,-0.029710316060709268,0.813312,-0.003674549700689942,0,-2000000,23800.999999999345
2015-06-18,-0.04623048029144262,0.817728,-0.005996254951914889,0,-2000000,6136.999999999447
2015-06-19,-0.039116722158094835,0.8177949999999999,-0.00031171548602396235,0,-2000000,5868.999999999738
2015-06-22,-0.03595634983370983,0.8147300000000001,0.001715930405695909,0,-2000000,18128.99999999923
2015-06-23,-0.03531819271685143,0.812117,-0.0002284274901311275,0,-2000000,28580.999999999578
2015-06-24,-0.03189347286768267,0.8114779999999999,-0.0034883500208558295,0,-2000000,31136.999999999804
2015-06-25,-0.021010426131804694,0.8074939999999999,0.0005631172652287746,0,-2000000,47072.99999999975
2015-06-26,-0.022153947654406446,0.8108920000000001,-0.00034316202661601293,0,-2000000,33480.99999999926
2015-06-29,-0.028992826368331833,0.809651,-0.008382782893489779,0,-2000000,38444.99999999945
2015-06-30,-0.019860716531522497,0.805678,0.0013050071632356517,0,-2000000,54336.99999999947
2015-07-01,-0.021331436809567464,0.801475,0.0036293959032094236,0,-2000000,71148.9999999993
2015-07-02,-0.022904151042925466,0.794212,0.0029323024903983056,0,-2000000,100200.99999999937
2015-07-03,-0.021106128963541665,0.797194,0.0014869801707740327,1,-1000000,99533.49999999955
2015-07-06,-0.021155679974566508,0.792764,-0.0033339756271312535,1,0,70181.99999999965
2015-07-07,-0.01671454954450586,0.789933,0.0004880381837782385,0,0,70181.99999999965
2015-07-08,-0.011954569945361024,0.786361,-0.00023228601012708508,0,0,70181.99999999965
2015-07-09,-0.0018030436821374063,0.785608,0.00348481278598451,0,0,70181.99999999965
2015-07-10,0.003333602488236595,0.7868069999999999,0.0030690311926295606,0,0,70181.99999999965
2015-07-13,-0.002285847757428811,0.78765,0.0008798473375306092,0,0,70181.99999999965
2015-07-14,-0.0027953340056736907,0.7842520000000001,-0.002384093808734694,0,0,70181.99999999965
2015-07-15,0.0006134398644476648,0.785114,0.002724613376833054,0,0,70181.99999999965
2015-07-16,-0.009620631888915022,0.773575,0.004440178859750764,0,0,70181.99999999965
2015-07-17,-0.014541114106830802,0.771123,0.004678387780587988,0,0,70181.99999999965
2015-07-20,-0.013455874689892997,0.770001,0.002915200212470712,0,0,70181.99999999965
2015-07-21,-0.001445986192640046,0.7694850000000001,0.005269765492072704,0,0,70181.99999999965
2015-07-22,0.0035349986640027514,0.772618,0.007470802443768763,0,0,70181.99999999965
2015-07-23,0.009650403923841826,0.766824,0.011491191668886357,1,1000000,70181.99999999965
2015-07-24,0.006598512177525035,0.768138,0.00812257405194311,0,1000000,71495.9999999997
2015-07-27,0.0010998858524952377,0.7668119999999999,0.004372585219786696,-1,0,70169.99999999953
2015-07-28,0.00897443144216733,0.767001,0.010350616385628677,1,1000000,70169.99999999953
2015-07-29,0.016902443065142395,0.773473,0.009339060505254333,0,1000000,76641.99999999946
2015-07-30,0.0071835332272320584,0.772338,0.003790442658614198,-1,0,75506.99999999953
2015-07-31,0.002010557409900168,0.7689,0.0035923172790614604,0,0,75506.99999999953
2015-08-03,0.0036793742655661568,0.762137,0.009621942564238225,0,0,75506.99999999953
2015-08-04,0.0028009230346724145,0.759988,0.008813040596722235,0,0,75506.99999999953
2015-08-05,-0.0010943858645938928,0.758035,0.011020383132949818,1,1000000,75506.99999999953
2015-08-06,-0.0039620239616806815,0.759359,0.007923488684454989,0,1000000,76830.99999999952
2015-08-07,-0.0035322224937296646,0.76259,0.003364157881179763,-1,0,80061.99999999953
2015-08-10,0.00964359523452815,0.760746,0.011076563948872358,1,1000000,80061.99999999953
2015-08-11,0.002193646097231125,0.768569,0.00554607246957737,0,1000000,87884.99999999945
2015-08-12,-0.0029313906115230395,0.763359,0.0036368162791876615,-1,0,82674.99999999953
2015-08-13,-0.00046589353068345225,0.770594,0.004562799001164008,0,0,82674.99999999953
2015-08-14,-0.005005360379641085,0.765404,0.0064034289352764675,0,0,82674.99999999953
2015-08-17,-0.006658376698220865,0.7633409999999999,0.0060788228024901214,0,0,82674.99999999953
2015-08-18,-0.00036464736090064797,0.76365,0.004698563611929839,0,0,82674.99999999953
2015-08-19,-0.001088575551316303,0.765755,0.0020319257831522496,0,0,82674.99999999953
2015-08-20,0.004997439077770253,0.7619630000000001,0.008411041921970577,0,0,82674.99999999953
2015-08-21,0.005772931305375133,0.764725,0.008530401390662317,0,0,82674.99999999953
2015-08-24,0.013879286816936884,0.756487,0.018899147515155618,1,1000000,82674.99999999953
2015-08-25,-0.011036566615703385,0.752729,0.024633846171281216,0,1000000,78916.99999999949
2015-08-26,-0.005146452867725828,0.7492880000000001,0.02396517626282608,0,1000000,75475.99999999958
2015-08-27,-0.01098257509460153,0.75188,0.007303137311572864,0,1000000,78067.9999999995
2015-08-28,-0.011200281405526577,0.75815,-0.0008561927250061176,0,1000000,84337.9999999995
2015-08-31,-0.010465672733221212,0.755401,-0.002477413340407199,-1,0,81588.99999999953
2015-09-01,-0.03388046710646921,0.760861,-0.012957842432628687,-1,-1000000,81588.99999999953
2015-09-02,-0.03186926030304827,0.754546,-0.007507677438964832,0,-1000000,87903.99999999949
2015-09-03,-0.021011801478485973,0.753864,-0.006238253795759361,1,0,88585.99999999953
2015-09-04,-0.020231277939499442,0.758265,-0.011362469488140315,-1,-1000000,88585.99999999953
2015-09-07,-0.03042055533718352,0.753239,-0.011017749661248431,0,-1000000,93611.9999999995
2015-09-08,-0.030827387869835986,0.752038,-0.008141101849951614,1,0,94812.99999999953
2015-09-09,-0.01653811514244303,0.757576,-0.004377938891921618,0,0,94812.99999999953
2015-09-10,-0.029634233324856152,0.753063,-0.008630106922084433,0,0,94812.99999999953
2015-09-11,-0.022618293819206256,0.755624,-0.0032621518099184192,0,0,94812.99999999953
2015-09-14,-0.01793767293678798,0.754865,-0.0009296218752186955,0,0,94812.99999999953
2015-09-15,-0.01273275798652659,0.75466,0.0022414256491991827,0,0,94812.99999999953
2015-09-16,-0.010205132872250092,0.755059,-0.001344075660234564,0,0,94812.99999999953
2015-09-17,-0.011368510846447695,0.759417,0.0008852876129211799,0,0,94812.99999999953
2015-09-18,-0.005008669160929267,0.759013,0.005568115337923993,0,0,94812.99999999953
2015-09-21,0.001517984872796899,0.756487,0.0069007532981414975,0,0,94812.99999999953
2015-09-22,-0.005574055365254063,0.754774,0.0011133601483119876,0,0,94812.99999999953
2015-09-23,-0.00952614762949168,0.753409,-0.002594234733205544,0,0,94812.99999999953
2015-09-24,-0.007025636446718792,0.7504689999999999,-0.0031160244403971426,0,0,94812.99999999953
2015-09-25,0.0034237488898909386,0.749681,-0.0007486756406556193,0,0,94812.99999999953
2015-09-28,0.012172678297632064,0.749963,0.0009710331632915873,0,0,94812.99999999953
2015-09-29,0.0034686528373225256,0.746436,0.00043398760881652025,0,0,94812.99999999953
2015-09-30,0.012083333076806318,0.745212,0.004063069609316429,0,0,94812.99999999953
2015-10-01,0.012217567260950293,0.75092,-0.0021423551067129283,0,0,94812.99999999953
2015-10-02,0.009841184056734344,0.754962,-0.003574956796402265,0,0,94812.99999999953
2015-10-05,0.013238484592972319,0.759474,-0.005266425806019395,0,0,94812.99999999953
2015-10-06,0.01406100984069419,0.764351,-0.009355486677375542,0,0,94812.99999999953
2015-10-07,0.018981170543764515,0.766636,-0.003976413744033676,0,0,94812.99999999953
2015-10-08,0.02780513734760587,0.7653979999999999,0.003985205227165472,0,0,94812.99999999953
2015-10-09,0.03095167261938358,0.76932,0.005438042501767112,0,0,94812.99999999953
2015-10-12,0.02720308082653651,0.772201,0.004034644342127997,0,0,94812.99999999953
2015-10-13,0.03116863285064289,0.76858,0.009986898117736226,0,0,94812.99999999953
2015-10-14,0.020821803589273977,0.768167,0.0026090401058489307,0,0,94812.99999999953
2015-10-15,0.034469785500050316,0.773994,0.014185361270604328,1,1000000,94812.99999999953
2015-10-16,0.031214294726081185,0.7780279999999999,0.008194474983448686,0,1000000,98846.99999999952
2015-10-19,0.02649630882803209,0.77418,0.0064473251517221065,-1,0,94998.99999999953
2015-10-20,0.03003841008856891,0.768049,0.01162273057019354,1,1000000,94998.99999999953
2015-10-21,0.017770468073830457,0.770084,0.006431373851461195,0,1000000,97033.99999999955
2015-10-22,0.020368679053199727,0.761412,0.01095727441926889,-1,0,88361.99999999953
2015-10-23,0.02576357745362245,0.763009,0.003039767688803568,0,0,88361.99999999953
2015-10-26,0.020948935459742142,0.759175,-0.0029208910407608904,0,0,88361.99999999953
2015-10-27,0.022186097696932163,0.760109,0.0002704492716345701,0,0,88361.99999999953
2015-10-28,0.024809104230307688,0.753579,0.003117114211688308,0,0,88361.99999999953
2015-10-29,0.007643278521401352,0.758093,-0.012225220152043016,-1,-1000000,88361.99999999953
2015-10-30,0.006384444842621046,0.759936,-0.010545346595683314,0,-1000000,86518.9999999996
2015-11-02,0.008006666610551126,0.7649590000000001,-0.007091921275491719,0,-1000000,81495.99999999949
2015-11-03,0.005712933014438034,0.763767,-0.007410616380222838,0,-1000000,82687.99999999958
2015-11-04,-0.0087754091162092,0.765439,-0.013001219368577089,0,-1000000,81015.99999999956
2015-11-05,-0.012673280714965512,0.760173,-0.013865229356906417,0,-1000000,86281.99999999956
2015-11-06,-0.01064590207581011,0.759763,-0.01542634686640045,0,-1000000,86691.99999999958
2015-11-09,-0.012762984073487124,0.752106,-0.021422866532412693,0,-1000000,94348.9999999995
2015-11-10,-0.014020640798897411,0.753812,-0.01860257629323047,1,0,92642.99999999953
2015-11-11,-0.012696948014023476,0.754045,-0.017707909784963945,-1,-1000000,92642.99999999953
2015-11-12,-0.012107722322213715,0.754546,-0.01290546276324722,0,-1000000,92141.99999999945
2015-11-13,-0.010757605431055497,0.752899,-0.00674626801798678,0,-1000000,93788.99999999952
2015-11-16,-0.01001675054796668,0.7507510000000001,-0.007769753391746687,1,0,95936.99999999953
2015-11-17,-0.014512922342916752,0.750188,-0.00995939654541311,0,0,95936.99999999953
2015-11-18,-0.01487791145844699,0.7508859999999999,-0.010624443028030566,-1,-1000000,95936.99999999965
2015-11-19,-0.013230206731142651,0.7519359999999999,-0.009952509429204281,0,-1000000,94886.99999999965
2015-11-20,-0.0036272529807718727,0.7521399999999999,-0.0019319698089014935,0,-1000000,94682.99999999967
2015-11-23,-0.0008792353992353522,0.7487159999999999,-0.0010760287342337503,0,-1000000,98106.99999999965
2015-11-24,-0.004096395701239422,0.748486,-0.0025681310049506896,1,0,98336.99999999953
2015-11-25,0.0002495241341562565,0.75171,-0.0013130646540128019,0,0,98336.99999999953
2015-11-26,0.0027402121618540277,0.752038,-0.0017564020809431968,0,0,98336.99999999953
2015-11-27,0.0027737053139150402,0.752196,-0.0032798269305063885,0,0,98336.99999999953
2015-11-30,0.0011208169353649246,0.748111,-0.0034022566738330473,0,0,98336.99999999953
2015-12-01,0.0101387306365316,0.749131,-0.0013121204044304405,0,0,98336.99999999953
2015-12-02,0.01966785076165619,0.748503,0.005674726378817407,0,0,98336.99999999953
2015-12-03,0.014217071603129777,0.749182,0.0022033950761929186,0,0,98336.99999999953
2015-12-04,0.017522564513144656,0.749238,0.0161510196032354,1,1000000,98336.99999999953
2015-12-07,0.025613710332064905,0.746938,0.01628809912130014,0,1000000,96036.99999999956
2015-12-08,0.018944363676148906,0.74028,0.015037620237631883,0,1000000,89378.99999999962
2015-12-09,0.02116866626620416,0.73641,0.019150159312932735,1,2000000,85508.99999999948
2015-12-10,0.031176048143343914,0.737083,0.028702139568234586,0,2000000,86854.99999999953
2015-12-11,0.03786464618920019,0.733514,0.03028685601089657,0,2000000,79716.99999999945
2015-12-14,0.03501844363134933,0.728014,0.03430740103428715,0,2000000,68716.99999999956
2015-12-15,0.04184831500947041,0.7284970000000001,0.0346816680530621,0,2000000,69682.99999999958
2015-12-16,0.03701509978048281,0.728417,0.025412385764135542,0,2000000,69522.99999999942
2015-12-17,0.03665511719589609,0.725163,0.02191383801971829,1,3000000,63014.99999999968
2015-12-18,0.030456684287853416,0.718184,0.021163925498951894,0,3000000,42077.99999999981
2015-12-21,0.033288587045635906,0.717051,0.025944914956533192,0,3000000,38678.99999999966
2015-12-22,0.038652958379487824,0.716753,0.02694847914202553,0,3000000,37784.99999999959
2015-12-23,0.03976840900938408,0.718442,0.02576198753052425,0,3000000,42851.99999999975
2015-12-24,0.02961568027560979,0.721917,0.019278890826972192,0,3000000,53276.99999999977
2015-12-25,0.03227137583145527,0.723197,0.02316848472087979,0,3000000,57116.999999999614
2015-12-28,0.03118825708090692,0.7227,0.021240475264047542,0,3000000,55625.9999999997
2015-12-29,0.033216566466539324,0.719735,0.01940772320233937,0,3000000,46730.999999999716
2015-12-30,0.029042526807004265,0.722857,0.010969175231057863,0,3000000,56096.99999999959
2015-12-31,0.02357861918632594,0.720877,0.010809031501060481,0,3000000,50156.99999999964
2016-01-01,0.021447325310196108,0.71944,0.003865353317514832,0,3000000,45845.99999999958
2016-01-04,0.015535245916864797,0.721267,0.0013023065247634497,0,3000000,51326.99999999965
2016-01-05,-0.0013048713998000715,0.717654,-0.001710854486819823,0,3000000,40487.999999999716
2016-01-06,-0.00981400116809911,0.7151029999999999,-0.00521974032770079,0,3000000,32834.999999999476
2016-01-07,-0.017946292335583695,0.710853,-0.004291796481593435,0,3000000,20084.99999999955
2016-01-08,-0.019597494495365787,0.7091189999999999,0.004386618425858471,0,3000000,14882.999999999505
2016-01-11,-0.03666498185077352,0.70502,0.002362433578290699,0,3000000,2585.9999999996217
2016-01-12,-0.025681411831169912,0.703136,0.0011597830818993959,0,3000000,-3066.0000000003783
2016-01-13,-0.024958063105461947,0.701508,-0.0014425291718926263,0,3000000,-7950.000000000262
2016-01-14,-0.029966029083155828,0.696816,9.133924109929813e-05,0,3000000,-22026.00000000035
2016-01-15,-0.028150458340317826,0.697126,-0.0008818069275264757,0,3000000,-21096.000000000262
2016-01-18,-0.024084269491016698,0.6859649999999999,0.006603893962819279,0,3000000,-54579.000000000524
2016-01-19,-0.021100034769546742,0.687545,0.00275787429733197,0,3000000,-49839.00000000044
2016-01-20,-0.026816750739397398,0.686662,0.002307806968953093,0,3000000,-52488.00000000035
2016-01-21,-0.017818991023066964,0.690846,0.0009270240322547358,0,3000000,-39936.00000000044
2016-01-22,-0.010719242002650922,0.700732,-0.005993971168553276,0,3000000,-10278.000000000262
2016-01-25,-0.028295635321651656,0.707184,-0.018468410169059344,-1,2000000,38830.999999999694
2016-01-26,-0.02286908324950193,0.699496,-0.00969973704465372,0,2000000,31142.999999999665
2016-01-27,-0.017919132395372125,0.708316,-0.013142746735748126,0,2000000,39962.99999999961
2016-01-28,-0.03186759501181306,0.709482,-0.015705678447054207,0,2000000,41128.99999999961
2016-01-29,-0.021095598816340242,0.71254,-0.012501096423663531,0,2000000,44186.99999999961
2016-02-01,-0.02303176086204272,0.715676,-0.029642122346992327,0,2000000,47322.999999999636
2016-02-02,-0.006970348536028709,0.716846,-0.002783061226413807,0,2000000,48492.99999999964
2016-02-03,-0.004829450526995633,0.711238,-0.002640108191464242,0,2000000,42884.999999999694
2016-02-04,0.007016833412133078,0.724942,-0.0015945404064688523,0,2000000,56588.999999999636
2016-02-05,0.019201100860220324,0.7269979999999999,0.0027978407093112428,0,2000000,58644.999999999585
2016-02-08,0.006298097672072466,0.720305,0.0004223506196049297,0,2000000,51951.999999999636
2016-02-09,0.006168512754683775,0.718133,0.01437561281860508,0,2000000,49779.99999999968
2016-02-10,0.007566330892725667,0.720295,0.019977712008682428,0,2000000,51941.99999999968
2016-02-11,0.015378861340835291,0.718236,0.029774035727008093,0,2000000,49882.99999999965
2016-02-12,0.01836622277915498,0.7185819999999999,0.031140397854476122,0,2000000,50228.99999999961
2016-02-15,0.002061314834575596,0.7227100000000001,0.01735657061299622,0,2000000,54356.99999999974
2016-02-16,0.00264829123609526,0.72349,0.011059953798752875,0,2000000,55136.99999999963
2016-02-17,-0.005213050196873178,0.72123,0.006336182304879277,0,2000000,52876.999999999694
2016-02-18,-0.006523783437018359,0.731133,-0.0024752896728043876,0,2000000,62779.999999999694
2016-02-19,-0.0011250987879259447,0.727913,0.003507624974894314,0,2000000,59559.999999999694
2016-02-22,-0.0015466846102073512,0.725216,0.005645654224175883,0,2000000,56862.999999999636
2016-02-23,0.006447361730451722,0.729767,-0.0027686153666237794,0,2000000,61413.999999999716
2016-02-24,0.0003341886251935393,0.724795,-4.986089400269744e-05,0,2000000,56441.99999999963
2016-02-25,-0.001753028158754142,0.729767,-0.0073208213424935786,0,2000000,61413.999999999716
2016-02-26,0.0015321928473230745,0.738334,-0.013906886635045437,-1,1000000,71377.9999999998
2016-02-29,-0.021597521775821273,0.738171,-0.03129467578253663,0,1000000,71214.99999999978
2016-03-01,-0.0197374918947788,0.738694,-0.027063375556956,0,1000000,71737.99999999971
2016-03-02,-0.01941083609262688,0.744768,-0.03394962569884153,0,1000000,77811.99999999974
2016-03-03,-0.014772162105160547,0.744657,-0.02385625676460221,0,1000000,77700.99999999977
2016-03-04,-0.005093642576380999,0.745935,-0.013440521745274537,0,1000000,78978.99999999977
2016-03-07,0.0017000982685588216,0.750188,-0.010779203657663208,-1,0,83231.99999999953
2016-03-08,-0.0005585261434652988,0.7522760000000001,-0.007071184653976646,0,0,83231.99999999953
2016-03-09,9.4756982324265e-05,0.745323,-0.0010760425193579804,0,0,83231.99999999953
2016-03-10,-0.02436744457567786,0.754848,-0.01361818615639515,-1,-1000000,83231.99999999953
2016-03-11,-0.009675108739629986,0.749749,0.009802079218046168,0,-1000000,88330.9999999995
2016-03-14,-0.005451528231596286,0.755532,0.010878753086918633,1,0,82547.99999999953
2016-03-15,-0.012082599983968982,0.753421,0.0028488190230005323,0,0,82547.99999999953
2016-03-16,-0.019499515336332353,0.748839,0.0019341794810862427,0,0,82547.99999999953
2016-03-17,-0.009286426862907591,0.762428,0.008111074670366194,0,0,82547.99999999953
2016-03-18,0.000781467359039674,0.770179,0.02614950177088462,1,1000000,82547.99999999953
2016-03-21,-0.005980789832052885,0.766518,0.021481332354914038,0,1000000,78886.99999999962
2016-03-22,-0.0039034612409514363,0.763825,0.014714438665366668,0,1000000,76193.99999999956
2016-03-23,-0.008432095297988293,0.766278,0.007721764822470778,0,1000000,78646.9999999996
2016-03-24,-0.003138575060715486,0.7570020000000001,0.006525768552836219,0,1000000,69370.99999999965
2016-03-25,-0.0028401470527033104,0.754671,0.005537077199931855,0,1000000,67039.99999999956
2016-03-28,-0.005833204457638928,0.7535229999999999,0.0002479752127425684,0,1000000,65891.99999999953
2016-03-29,-0.0007088844509859711,0.759031,0.005345490732753477,0,1000000,71399.99999999959
2016-03-30,0.012787447895342165,0.765521,0.016086787740722856,0,1000000,77889.99999999959
2016-03-31,0.012434931125774328,0.770618,0.013659265789433122,0,1000000,82986.9999999996
2016-04-01,0.015451915215359078,0.769787,0.015912672652273606,-1,0,82155.99999999953
2016-04-04,0.014099706616695615,0.7671060000000001,0.015640989710166166,1,1000000,82155.99999999953
2016-04-05,0.003561809058294509,0.7647189999999999,0.013926683091212878,0,1000000,79768.99999999939
2016-04-06,0.005523819090684418,0.760965,0.014550407353998084,0,1000000,76014.99999999948
2016-04-07,0.006308047168672384,0.764479,0.015616262553820669,0,1000000,79528.99999999949
2016-04-08,0.0012677198788537789,0.761035,0.01369044618365805,0,1000000,76084.99999999949
2016-04-11,-0.002202350563506027,0.770469,0.010947810813269267,0,1000000,85518.99999999943
2016-04-12,0.0006481034003765259,0.7746649999999999,0.012526447950052623,-1,0,89714.9999999993
2016-04-13,0.001835723435003024,0.783331,0.0055957801208695295,0,0,89714.9999999993
2016-04-14,0.002981349842165165,0.780159,-0.0051613096619665165,0,0,89714.9999999993
2016-04-15,-0.004072563914454139,0.778877,-0.005234278303492532,0,0,89714.9999999993
2016-04-18,0.006701298460983695,0.770475,0.007943164719209504,0,0,89714.9999999993
2016-04-19,0.010416440095102609,0.783134,0.004497823194275552,0,0,89714.9999999993
2016-04-20,0.012540331883593998,0.787637,0.006824249253778482,0,0,89714.9999999993
2016-04-21,-0.00023433688387314647,0.790795,-0.00721641553944849,0,0,89714.9999999993
2016-04-22,-0.007356954324927861,0.785898,-0.008320734576012517,0,0,89714.9999999993
2016-04-25,-0.017600680310797426,0.789254,-0.021228378327155115,-1,-1000000,89714.9999999993
